order_id,order_date,customer_id,customer_name,region,category,product_name,quantity,unit_price,total_sales
868,2023-10-25,C194,Customer_681,South,Furniture,Bed Frame,5,365.13,1825.65
869,2024-01-08,C286,Customer_057,North,Groceries,Eggs,8,735.72,5885.76
870,2023-02-12,C264,Customer_794,West,Beauty,Lotion,3,997.84,2993.52
871,2023-07-30,C542,Customer_647,East,Beauty,Shampoo,1,98.91,98.91
872,2024-02-11,C025,Customer_549,North,Electronics,Samsung TV,3,740.49,2221.47
873,2023-08-27,C141,Customer_744,North,Furniture,Office Chair,1,78.34,78.34
874,2023-10-08,C128,Customer_201,East,Clothing,Sneakers,8,771.23,6169.84
875,2023-08-28,C194,Customer_703,North,Beauty,Lotion,1,847.46,847.46
876,2023-09-05,C802,Customer_942,East,Groceries,Milk,8,405.11,3240.88
877,2024-07-07,C358,Customer_075,West,Groceries,Eggs,4,413.04,1652.16
878,2024-09-29,C910,Customer_188,North,Beauty,Perfume,3,553.64,1660.92
879,2023-06-22,C083,Customer_123,South,Furniture,Bed Frame,2,16.03,32.06
880,2024-09-08,C936,Customer_657,North,Furniture,Bed Frame,6,306.57,1839.42
881,2023-06-09,C380,Customer_656,North,Furniture,Bookshelf,7,843.65,5905.55
882,2023-11-29,C450,Customer_474,East,Furniture,Sofa,6,59.72,358.32
883,2023-01-28,C508,Customer_290,South,Furniture,Dining Table,8,302.34,2418.72
884,2024-04-02,C215,Customer_974,North,Electronics,AirPods,7,407.29,2851.03
885,2023-04-07,C027,Customer_630,West,Electronics,iPhone 13,8,411.05,3288.4
886,2023-06-07,C321,Customer_913,West,Clothing,Dress,7,481.67,3371.69
887,2023-10-20,C781,Customer_533,South,Groceries,Cereal,9,227.08,2043.72
888,2023-11-01,C313,Customer_281,West,Beauty,Perfume,3,364.24,1092.72
889,2023-12-20,C183,Customer_023,North,Electronics,iPhone 13,6,195.96,1175.76
890,2024-04-11,C564,Customer_660,North,Electronics,Samsung TV,4,628.54,2514.16
891,2024-06-19,C412,Customer_878,South,Groceries,Cereal,2,249.51,499.02
892,2023-02-20,C847,Customer_022,East,Electronics,Smartwatch,4,310.16,1240.64
893,2023-05-16,C471,Customer_776,North,Furniture,Bookshelf,4,151.45,605.8
894,2023-02-24,C927,Customer_974,South,Clothing,Dress,2,407.43,814.86
895,2023-08-14,C354,Customer_639,South,Beauty,Shampoo,2,142.49,284.98
896,2024-09-08,C591,Customer_441,North,Furniture,Office Chair,9,751.16,6760.44
897,2023-11-05,C154,Customer_786,West,Furniture,Office Chair,1,516.02,516.02
898,2024-06-02,C343,Customer_088,West,Beauty,Face Cream,6,709.91,4259.46
899,2023-07-24,C390,Customer_325,South,Electronics,Samsung TV,2,472.3,944.6
900,2023-01-27,C668,Customer_651,South,Groceries,Eggs,9,91.89,827.01
901,2023-08-17,C659,Customer_137,South,Furniture,Dining Table,9,366.63,3299.67
902,2023-10-05,C612,Customer_850,West,Clothing,Sneakers,2,320.21,640.42
903,2024-06-24,C177,Customer_198,North,Electronics,Laptop,3,439.48,1318.44
904,2023-03-29,C421,Customer_401,North,Groceries,Juice,8,964.44,7715.52
905,2023-06-10,C929,Customer_828,South,Clothing,Jeans,7,498.88,3492.16
906,2023-11-21,C906,Customer_175,East,Furniture,Dining Table,9,706.82,6361.38
907,2023-10-23,C235,Customer_013,West,Furniture,Office Chair,7,261.69,1831.83
908,2024-01-11,C876,Customer_523,East,Groceries,Juice,5,966.39,4831.95
909,2024-03-02,C793,Customer_606,East,Beauty,Perfume,1,679.35,679.35
910,2023-01-10,C979,Customer_723,East,Clothing,T-Shirt,9,114.31,1028.79
911,2024-06-13,C101,Customer_502,East,Electronics,AirPods,5,57.7,288.5
912,2023-08-10,C553,Customer_355,East,Electronics,Smartwatch,7,505.4,3537.8
913,2024-08-11,C227,Customer_236,South,Clothing,Dress,2,638.08,1276.16
914,2023-06-23,C013,Customer_210,North,Beauty,Perfume,9,61.83,556.47
915,2024-03-29,C031,Customer_898,East,Groceries,Eggs,5,823.96,4119.8
916,2024-08-27,C459,Customer_822,South,Electronics,Laptop,9,660.78,5947.02
917,2024-02-20,C100,Customer_621,South,Beauty,Shampoo,8,651.24,5209.92
918,2023-03-08,C162,Customer_905,South,Furniture,Sofa,7,611.67,4281.69
919,2024-02-17,C804,Customer_274,South,Furniture,Bed Frame,8,931.5,7452.0
920,2024-06-02,C940,Customer_149,North,Beauty,Face Cream,3,322.47,967.41
921,2023-06-12,C065,Customer_356,South,Beauty,Perfume,8,473.47,3787.76
922,2024-07-05,C227,Customer_525,West,Furniture,Bookshelf,5,294.54,1472.7
923,2023-09-03,C054,Customer_650,South,Beauty,Shampoo,9,825.08,7425.72
924,2023-10-03,C053,Customer_586,North,Electronics,Samsung TV,5,274.92,1374.6
925,2023-04-30,C770,Customer_982,East,Electronics,Laptop,5,911.96,4559.8
926,2024-04-15,C138,Customer_675,West,Clothing,Jacket,1,133.12,133.12
927,2024-08-22,C614,Customer_017,East,Groceries,Juice,9,738.84,6649.56
928,2023-11-07,C541,Customer_171,North,Beauty,Perfume,6,274.01,1644.06
929,2024-07-01,C188,Customer_858,South,Furniture,Office Chair,9,963.86,8674.74
930,2023-11-06,C119,Customer_156,North,Clothing,Jeans,6,764.69,4588.14
931,2023-07-15,C698,Customer_972,West,Beauty,Perfume,1,526.08,526.08
932,2023-04-03,C699,Customer_175,West,Furniture,Dining Table,6,26.78,160.68
933,2024-03-23,C134,Customer_391,North,Electronics,Laptop,9,129.01,1161.09
934,2023-10-26,C055,Customer_954,West,Clothing,T-Shirt,5,348.39,1741.95
935,2024-07-10,C638,Customer_012,West,Clothing,Jeans,7,354.61,2482.27
936,2023-04-13,C647,Customer_228,West,Electronics,AirPods,5,649.99,3249.95
937,2023-03-15,C331,Customer_776,West,Furniture,Dining Table,3,33.36,100.08
938,2023-02-13,C504,Customer_456,West,Electronics,Laptop,1,610.09,610.09
939,2024-09-23,C616,Customer_195,East,Furniture,Office Chair,6,160.8,964.8
940,2023-07-03,C226,Customer_412,West,Beauty,Perfume,9,938.0,8442.0
941,2023-03-09,C516,Customer_602,East,Furniture,Sofa,7,674.93,4724.51
942,2023-08-15,C645,Customer_824,North,Electronics,Smartwatch,8,943.3,7546.4
943,2024-04-09,C143,Customer_800,West,Beauty,Face Cream,4,549.04,2196.16
944,2024-05-31,C571,Customer_090,South,Clothing,T-Shirt,6,372.02,2232.12
945,2024-01-19,C026,Customer_025,South,Groceries,Juice,7,149.39,1045.73
946,2024-09-12,C693,Customer_456,South,Clothing,Jeans,3,155.49,466.47
947,2023-02-02,C863,Customer_412,South,Furniture,Bookshelf,8,907.36,7258.88
948,2024-06-22,C564,Customer_102,North,Beauty,Face Cream,1,351.74,351.74
949,2023-08-02,C569,Customer_559,West,Electronics,iPhone 13,8,727.73,5821.84
950,2024-04-14,C794,Customer_753,North,Clothing,T-Shirt,9,693.1,6237.9
951,2024-05-15,C820,Customer_361,East,Furniture,Dining Table,2,17.76,35.52
952,2024-09-10,C946,Customer_422,South,Electronics,Samsung TV,8,142.93,1143.44
953,2023-05-10,C573,Customer_122,South,Electronics,iPhone 13,2,249.47,498.94
954,2023-12-12,C390,Customer_294,North,Groceries,Milk,5,962.69,4813.45
955,2024-07-24,C590,Customer_714,West,Clothing,Jacket,6,763.25,4579.5
956,2023-10-17,C093,Customer_520,South,Beauty,Lipstick,3,174.09,522.27
957,2023-12-15,C331,Customer_333,West,Clothing,Jeans,1,145.63,145.63
958,2023-12-15,C668,Customer_492,East,Clothing,Jeans,2,855.25,1710.5
959,2024-02-22,C580,Customer_867,North,Electronics,Laptop,6,117.8,706.8
960,2023-04-04,C090,Customer_446,South,Furniture,Bed Frame,8,714.61,5716.88
961,2024-03-15,C357,Customer_601,East,Electronics,Smartwatch,9,226.93,2042.37
962,2023-04-01,C311,Customer_870,South,Furniture,Bookshelf,2,597.63,1195.26
963,2023-07-02,C390,Customer_260,West,Clothing,T-Shirt,6,22.9,137.4
964,2023-01-11,C125,Customer_354,South,Furniture,Sofa,3,734.8,2204.4
965,2024-08-18,C245,Customer_848,North,Groceries,Cereal,1,960.53,960.53
966,2024-02-07,C520,Customer_141,South,Electronics,Smartwatch,2,967.38,1934.76
967,2024-05-16,C996,Customer_495,West,Beauty,Lipstick,8,775.36,6202.88
968,2024-01-19,C593,Customer_187,East,Beauty,Lipstick,1,463.65,463.65
969,2023-01-02,C854,Customer_093,East,Groceries,Eggs,4,569.43,2277.72
970,2024-08-24,C421,Customer_074,East,Groceries,Cereal,6,607.03,3642.18
971,2023-12-23,C512,Customer_156,West,Beauty,Lipstick,4,363.46,1453.84
972,2023-10-10,C764,Customer_872,North,Beauty,Face Cream,5,229.86,1149.3
973,2024-02-10,C944,Customer_603,South,Clothing,Sneakers,2,519.54,1039.08
974,2024-04-18,C889,Customer_349,North,Furniture,Sofa,6,434.42,2606.52
975,2023-07-20,C173,Customer_010,West,Beauty,Lotion,3,895.7,2687.1
976,2024-06-13,C760,Customer_247,East,Groceries,Cereal,4,296.0,1184.0
977,2023-03-17,C672,Customer_601,East,Groceries,Juice,2,993.32,1986.64
978,2024-10-08,C980,Customer_404,East,Clothing,Jacket,7,378.01,2646.07
979,2023-01-13,C611,Customer_625,North,Electronics,Laptop,5,42.29,211.45
980,2023-12-13,C718,Customer_017,South,Beauty,Face Cream,7,581.35,4069.45
981,2023-10-16,C861,Customer_980,South,Groceries,Juice,2,992.52,1985.04
982,2023-06-11,C324,Customer_961,East,Groceries,Eggs,5,364.99,1824.95
983,2023-06-05,C154,Customer_877,North,Beauty,Perfume,2,903.21,1806.42
984,2023-12-29,C266,Customer_315,West,Electronics,iPhone 13,4,110.79,443.16
985,2024-09-23,C890,Customer_193,North,Beauty,Face Cream,9,48.54,436.86
986,2023-08-08,C749,Customer_937,West,Clothing,Sneakers,1,156.7,156.7
987,2023-03-19,C651,Customer_824,North,Clothing,Sneakers,4,585.81,2343.24
988,2024-04-29,C588,Customer_282,East,Furniture,Sofa,3,433.23,1299.69
989,2024-05-04,C700,Customer_199,North,Beauty,Lipstick,3,289.67,869.01
990,2023-03-14,C552,Customer_645,South,Clothing,Jacket,7,946.99,6628.93
991,2023-04-21,C791,Customer_874,North,Electronics,AirPods,5,765.48,3827.4
992,2024-09-02,C628,Customer_109,West,Electronics,iPhone 13,4,502.56,2010.24
993,2023-01-25,C147,Customer_112,South,Groceries,Rice,8,194.27,1554.16
994,2023-08-30,C494,Customer_505,East,Groceries,Eggs,7,42.48,297.36
995,2024-02-22,C995,Customer_421,South,Furniture,Sofa,4,302.29,1209.16
996,2024-06-20,C280,Customer_283,North,Clothing,Dress,1,415.32,415.32
997,2023-08-23,C164,Customer_994,South,Beauty,Perfume,8,57.16,457.28
998,2024-02-20,C004,Customer_835,North,Clothing,Dress,8,359.08,2872.64
999,2024-05-10,C471,Customer_181,North,Electronics,Samsung TV,2,877.12,1754.24
1000,2024-08-30,C877,Customer_581,West,Furniture,Dining Table,8,297.13,2377.04
1001,2023-06-24,C825,Customer_509,West,Electronics,Samsung TV,5,767.89,3839.45
1002,2023-03-19,C326,Customer_357,South,Beauty,Face Cream,9,70.72,636.48
1003,2023-12-06,C391,Customer_615,South,Beauty,Perfume,9,973.35,8760.15
1004,2024-06-14,C212,Customer_515,West,Groceries,Cereal,6,19.99,119.94
1005,2024-03-24,C964,Customer_988,East,Electronics,Laptop,3,61.38,184.14
1006,2023-02-17,C420,Customer_751,East,Clothing,Sneakers,6,734.41,4406.46
1007,2024-05-08,C343,Customer_826,West,Furniture,Bookshelf,9,849.94,7649.46
1008,2023-04-15,C869,Customer_537,North,Beauty,Shampoo,2,897.08,1794.16
1009,2023-01-11,C382,Customer_496,South,Electronics,Laptop,3,189.8,569.4
1010,2024-01-30,C528,Customer_504,West,Furniture,Dining Table,6,411.69,2470.14
1011,2023-06-20,C661,Customer_968,East,Furniture,Sofa,6,399.26,2395.56
1012,2023-12-03,C799,Customer_938,West,Furniture,Bed Frame,1,386.88,386.88
1013,2023-09-18,C521,Customer_977,East,Electronics,iPhone 13,2,782.83,1565.66
1014,2023-01-06,C836,Customer_560,West,Furniture,Bookshelf,6,272.67,1636.02
1015,2024-07-22,C635,Customer_917,East,Clothing,T-Shirt,4,635.84,2543.36
1016,2023-12-03,C833,Customer_191,East,Groceries,Eggs,5,111.49,557.45
1017,2023-07-24,C081,Customer_489,East,Furniture,Office Chair,9,180.37,1623.33
1018,2023-01-16,C783,Customer_096,West,Furniture,Dining Table,8,167.43,1339.44
1019,2023-12-29,C001,Customer_407,North,Beauty,Face Cream,7,467.1,3269.7
1020,2023-11-22,C313,Customer_593,South,Clothing,Sneakers,7,851.97,5963.79
1021,2024-03-01,C477,Customer_073,West,Beauty,Lotion,2,809.0,1618.0
1022,2024-06-04,C308,Customer_245,South,Groceries,Eggs,6,342.25,2053.5
1023,2024-07-03,C561,Customer_076,West,Electronics,Samsung TV,3,127.69,383.07
1024,2023-01-25,C849,Customer_963,South,Groceries,Juice,7,553.82,3876.74
1025,2024-06-25,C128,Customer_452,South,Furniture,Office Chair,4,788.34,3153.36
1026,2024-02-17,C043,Customer_884,East,Beauty,Perfume,2,25.9,51.8
1027,2023-08-18,C826,Customer_801,East,Groceries,Milk,3,21.3,63.9
1028,2024-01-21,C900,Customer_728,North,Beauty,Shampoo,2,443.28,886.56
1029,2023-06-13,C993,Customer_945,East,Electronics,AirPods,3,709.13,2127.39
1030,2023-06-16,C193,Customer_453,South,Electronics,iPhone 13,8,61.15,489.2
1031,2024-04-13,C240,Customer_832,South,Electronics,Smartwatch,6,127.31,763.86
1032,2023-12-25,C592,Customer_891,North,Groceries,Milk,3,952.94,2858.82
1033,2024-09-26,C452,Customer_428,North,Groceries,Rice,9,165.7,1491.3
1034,2023-05-21,C022,Customer_883,South,Furniture,Bed Frame,7,323.38,2263.66
1035,2023-10-25,C519,Customer_206,East,Electronics,Samsung TV,9,798.71,7188.39
1036,2024-08-03,C626,Customer_784,East,Electronics,Laptop,8,935.94,7487.52
1037,2024-04-10,C210,Customer_500,North,Electronics,AirPods,7,907.03,6349.21
1038,2024-07-29,C113,Customer_012,East,Electronics,iPhone 13,8,61.32,490.56
1039,2023-01-18,C283,Customer_140,South,Electronics,iPhone 13,5,313.71,1568.55
1040,2024-07-08,C517,Customer_569,East,Groceries,Cereal,1,935.64,935.64
1041,2024-02-01,C059,Customer_033,East,Electronics,Smartwatch,5,77.67,388.35
1042,2023-10-22,C019,Customer_726,East,Electronics,AirPods,2,438.44,876.88
1043,2024-07-02,C990,Customer_559,West,Clothing,Jacket,5,81.39,406.95
1044,2023-03-14,C141,Customer_084,West,Furniture,Bed Frame,7,945.0,6615.0
1045,2023-02-25,C215,Customer_526,West,Clothing,Dress,6,736.15,4416.9
1046,2024-05-13,C822,Customer_477,North,Furniture,Bed Frame,7,424.15,2969.05
1047,2023-07-30,C792,Customer_338,North,Groceries,Milk,8,990.46,7923.68
1048,2024-06-03,C218,Customer_574,South,Beauty,Perfume,9,980.57,8825.13
1049,2024-04-07,C570,Customer_325,South,Beauty,Shampoo,1,112.09,112.09
1050,2024-01-01,C474,Customer_468,North,Groceries,Eggs,9,740.51,6664.59
1051,2024-07-05,C689,Customer_204,South,Clothing,Jeans,9,212.4,1911.6
1052,2024-08-23,C778,Customer_098,South,Clothing,T-Shirt,7,271.63,1901.41
1053,2023-03-04,C514,Customer_636,East,Groceries,Milk,9,742.76,6684.84
1054,2024-04-05,C022,Customer_154,West,Clothing,Jeans,8,660.19,5281.52
1055,2023-04-30,C669,Customer_495,West,Electronics,Samsung TV,7,86.21,603.47
1056,2023-06-20,C553,Customer_950,South,Furniture,Dining Table,6,77.65,465.9
1057,2023-11-13,C596,Customer_483,East,Furniture,Sofa,4,603.05,2412.2
1058,2024-02-08,C802,Customer_918,South,Electronics,Samsung TV,2,274.73,549.46
1059,2024-08-25,C283,Customer_778,South,Furniture,Bed Frame,3,379.53,1138.59
1060,2023-01-26,C560,Customer_326,West,Clothing,Sneakers,9,709.56,6386.04
1061,2024-08-16,C059,Customer_508,West,Clothing,Sneakers,9,530.5,4774.5
1062,2023-06-12,C065,Customer_595,South,Beauty,Perfume,2,867.43,1734.86
1063,2024-01-17,C079,Customer_315,West,Groceries,Milk,9,163.28,1469.52
1064,2023-01-11,C917,Customer_891,West,Groceries,Rice,6,939.67,5638.02
1065,2024-09-12,C610,Customer_414,East,Furniture,Bookshelf,8,591.71,4733.68
1066,2023-09-27,C449,Customer_881,West,Groceries,Eggs,9,59.98,539.82
1067,2024-02-07,C137,Customer_164,North,Furniture,Dining Table,4,936.9,3747.6
1068,2023-06-23,C420,Customer_073,South,Furniture,Dining Table,3,958.01,2874.03
1069,2024-06-07,C657,Customer_842,East,Groceries,Milk,6,977.24,5863.44
1070,2023-03-10,C690,Customer_419,South,Electronics,Smartwatch,2,745.4,1490.8
1071,2024-05-07,C127,Customer_409,South,Furniture,Bed Frame,4,750.9,3003.6
1072,2024-08-05,C073,Customer_923,East,Groceries,Milk,4,440.06,1760.24
1073,2024-06-28,C785,Customer_043,West,Groceries,Eggs,3,593.56,1780.68
1074,2023-01-06,C946,Customer_212,West,Furniture,Office Chair,9,673.97,6065.73
1075,2024-01-05,C757,Customer_151,North,Clothing,Jeans,8,657.45,5259.6
1076,2024-10-03,C575,Customer_737,North,Furniture,Dining Table,4,23.61,94.44
1077,2024-07-30,C299,Customer_944,East,Clothing,Jeans,9,25.66,230.94
1078,2023-11-08,C061,Customer_946,West,Groceries,Eggs,2,71.9,143.8
1079,2023-09-06,C161,Customer_331,South,Electronics,iPhone 13,3,223.19,669.57
1080,2023-11-30,C503,Customer_650,West,Beauty,Face Cream,2,378.48,756.96
1081,2024-03-11,C275,Customer_164,West,Clothing,Dress,2,807.04,1614.08
1082,2024-09-16,C970,Customer_870,West,Clothing,T-Shirt,8,208.28,1666.24
1083,2024-09-03,C603,Customer_750,North,Furniture,Bookshelf,1,260.82,260.82
1084,2024-07-31,C490,Customer_721,North,Electronics,Smartwatch,8,77.77,622.16
1085,2023-01-29,C619,Customer_857,South,Groceries,Rice,9,214.16,1927.44
1086,2023-03-19,C796,Customer_865,East,Electronics,Samsung TV,7,276.16,1933.12
1087,2024-04-02,C850,Customer_568,South,Furniture,Bed Frame,6,861.23,5167.38
1088,2023-03-04,C570,Customer_363,East,Beauty,Lipstick,5,417.23,2086.15
1089,2024-04-22,C420,Customer_626,West,Electronics,Smartwatch,6,433.33,2599.98
1090,2024-07-07,C530,Customer_866,West,Beauty,Perfume,5,786.15,3930.75
1091,2023-08-23,C698,Customer_185,South,Beauty,Lipstick,6,787.25,4723.5
1092,2023-01-02,C135,Customer_573,North,Beauty,Lipstick,4,594.33,2377.32
1093,2024-08-30,C988,Customer_207,East,Clothing,Jacket,6,38.03,228.18
1094,2024-01-10,C974,Customer_934,South,Electronics,AirPods,1,766.8,766.8
1095,2023-10-15,C614,Customer_038,North,Groceries,Juice,2,414.69,829.38
1096,2024-09-06,C645,Customer_714,South,Furniture,Bookshelf,5,168.86,844.3
1097,2023-07-18,C963,Customer_621,North,Clothing,Sneakers,5,749.31,3746.55
1098,2024-05-01,C964,Customer_069,North,Beauty,Face Cream,4,451.74,1806.96
1099,2023-02-18,C444,Customer_283,East,Electronics,Laptop,1,316.71,316.71
1100,2023-11-20,C665,Customer_277,East,Groceries,Milk,8,557.85,4462.8
1101,2024-06-05,C749,Customer_311,West,Beauty,Perfume,4,873.91,3495.64
1102,2023-02-07,C548,Customer_622,North,Groceries,Eggs,7,953.29,6673.03
1103,2023-03-09,C807,Customer_848,East,Electronics,AirPods,1,510.58,510.58
1104,2023-07-19,C829,Customer_137,East,Clothing,T-Shirt,1,325.42,325.42
1105,2024-09-08,C547,Customer_039,East,Clothing,Jacket,6,557.84,3347.04
1106,2024-04-18,C261,Customer_426,South,Beauty,Lipstick,6,526.38,3158.28
1107,2024-07-08,C471,Customer_976,South,Groceries,Milk,7,839.53,5876.71
1108,2024-02-19,C895,Customer_726,North,Groceries,Eggs,3,420.37,1261.11
1109,2023-10-15,C677,Customer_599,West,Clothing,Dress,9,168.76,1518.84
1110,2023-01-20,C919,Customer_045,East,Beauty,Face Cream,4,237.3,949.2
1111,2024-09-21,C597,Customer_450,South,Electronics,Smartwatch,1,743.22,743.22
1112,2024-03-24,C018,Customer_606,West,Groceries,Rice,5,735.08,3675.4
1113,2024-04-16,C414,Customer_721,North,Electronics,Laptop,6,545.96,3275.76
1114,2023-06-15,C650,Customer_115,West,Electronics,Laptop,3,249.12,747.36
1115,2023-06-13,C234,Customer_540,North,Beauty,Lipstick,4,127.23,508.92
1116,2023-04-15,C758,Customer_127,West,Furniture,Bookshelf,7,67.15,470.05
1117,2023-08-25,C382,Customer_412,West,Electronics,iPhone 13,3,342.32,1026.96
1118,2023-01-15,C509,Customer_137,West,Electronics,Smartwatch,8,620.14,4961.12
1119,2024-05-14,C019,Customer_195,North,Clothing,Jacket,1,434.65,434.65
1120,2024-07-09,C449,Customer_925,East,Groceries,Eggs,8,705.12,5640.96
1121,2024-06-26,C141,Customer_758,South,Furniture,Bed Frame,2,334.28,668.56
1122,2023-03-29,C944,Customer_239,West,Furniture,Office Chair,1,635.1,635.1
1123,2024-08-27,C317,Customer_925,West,Electronics,iPhone 13,1,500.75,500.75
1124,2024-01-15,C282,Customer_017,North,Furniture,Sofa,7,151.41,1059.87
1125,2023-01-31,C794,Customer_305,East,Furniture,Sofa,7,123.14,861.98
1126,2023-03-27,C817,Customer_103,South,Clothing,T-Shirt,3,212.27,636.81
1127,2023-04-11,C574,Customer_529,North,Groceries,Milk,5,778.72,3893.6
1128,2023-07-18,C387,Customer_207,West,Furniture,Office Chair,9,676.51,6088.59
1129,2024-03-19,C794,Customer_380,North,Clothing,T-Shirt,5,229.68,1148.4
1130,2024-06-05,C073,Customer_632,North,Groceries,Eggs,9,734.0,6606.0
1131,2024-08-07,C505,Customer_598,South,Clothing,Jacket,8,837.76,6702.08
1132,2024-07-26,C947,Customer_630,North,Furniture,Sofa,9,490.24,4412.16
1133,2023-11-06,C413,Customer_339,South,Groceries,Rice,9,536.26,4826.34
1134,2024-03-21,C429,Customer_783,East,Clothing,Jacket,3,856.42,2569.26
1135,2024-07-08,C942,Customer_542,North,Furniture,Office Chair,3,23.23,69.69
1136,2024-05-24,C435,Customer_384,North,Clothing,Dress,9,805.5,7249.5
1137,2024-07-07,C534,Customer_518,South,Groceries,Juice,2,76.3,152.6
1138,2024-04-11,C335,Customer_732,South,Electronics,AirPods,9,745.65,6710.85
1139,2024-02-18,C685,Customer_082,North,Groceries,Eggs,4,651.83,2607.32
1140,2023-06-19,C335,Customer_532,North,Beauty,Lipstick,2,518.23,1036.46
1141,2024-06-01,C694,Customer_206,West,Beauty,Shampoo,3,227.91,683.73
1142,2024-05-31,C574,Customer_644,East,Groceries,Rice,8,78.03,624.24
1143,2024-07-01,C479,Customer_619,West,Beauty,Lotion,4,54.87,219.48
1144,2024-08-27,C561,Customer_905,East,Beauty,Face Cream,2,665.07,1330.14
1145,2023-01-29,C719,Customer_048,North,Groceries,Rice,2,775.08,1550.16
1146,2023-07-24,C201,Customer_250,East,Furniture,Sofa,9,585.2,5266.8
1147,2024-02-18,C830,Customer_807,East,Electronics,Laptop,5,525.86,2629.3
1148,2024-06-23,C485,Customer_211,East,Groceries,Milk,4,148.92,595.68
1149,2024-01-10,C895,Customer_220,East,Beauty,Face Cream,7,665.86,4661.02
1150,2023-12-28,C401,Customer_400,South,Groceries,Cereal,6,752.48,4514.88
1151,2023-03-27,C789,Customer_576,South,Beauty,Lotion,7,609.36,4265.52
1152,2023-02-02,C757,Customer_470,South,Furniture,Office Chair,4,854.06,3416.24
1153,2023-07-07,C616,Customer_059,East,Beauty,Lotion,6,392.35,2354.1
1154,2024-03-03,C955,Customer_386,West,Clothing,Sneakers,9,249.09,2241.81
1155,2023-05-22,C178,Customer_396,East,Beauty,Perfume,1,588.82,588.82
1156,2023-02-14,C658,Customer_318,North,Clothing,Jacket,3,823.61,2470.83
1157,2023-02-05,C806,Customer_505,East,Clothing,Jacket,1,279.23,279.23
1158,2023-10-13,C222,Customer_061,North,Groceries,Rice,3,939.68,2819.04
1159,2024-07-31,C992,Customer_156,East,Electronics,AirPods,1,533.44,533.44
1160,2024-10-06,C781,Customer_923,South,Beauty,Perfume,5,697.69,3488.45
1161,2023-12-15,C586,Customer_999,West,Beauty,Lotion,4,825.53,3302.12
1162,2023-01-31,C388,Customer_480,South,Groceries,Rice,5,816.79,4083.95
1163,2023-07-10,C984,Customer_340,South,Groceries,Cereal,7,983.47,6884.29
1164,2023-06-26,C161,Customer_540,East,Groceries,Cereal,5,750.36,3751.8
1165,2024-05-17,C575,Customer_534,North,Electronics,Samsung TV,8,40.84,326.72
1166,2023-01-17,C608,Customer_675,East,Beauty,Face Cream,6,421.09,2526.54
1167,2024-10-04,C814,Customer_690,East,Electronics,Samsung TV,5,633.74,3168.7
1168,2023-03-11,C366,Customer_699,North,Furniture,Bed Frame,6,434.7,2608.2
1169,2024-09-03,C925,Customer_455,West,Furniture,Bed Frame,8,332.04,2656.32
1170,2024-06-16,C914,Customer_258,South,Groceries,Eggs,8,670.1,5360.8
1171,2023-06-13,C182,Customer_893,South,Furniture,Bookshelf,8,256.52,2052.16
1172,2024-01-06,C276,Customer_652,South,Clothing,T-Shirt,6,103.97,623.82
1173,2024-05-06,C675,Customer_351,South,Clothing,Dress,3,997.65,2992.95
1174,2023-08-27,C459,Customer_699,South,Furniture,Bookshelf,1,961.55,961.55
1175,2023-10-24,C971,Customer_926,North,Furniture,Bookshelf,5,785.9,3929.5
1176,2024-06-16,C166,Customer_415,West,Clothing,Jacket,5,239.7,1198.5
1177,2024-04-11,C992,Customer_356,South,Groceries,Cereal,8,627.51,5020.08
1178,2023-09-13,C235,Customer_442,West,Electronics,Smartwatch,7,838.75,5871.25
1179,2023-12-18,C709,Customer_853,East,Clothing,T-Shirt,3,939.03,2817.09
1180,2024-06-25,C573,Customer_541,West,Clothing,Jacket,3,585.14,1755.42
1181,2024-09-10,C074,Customer_573,North,Beauty,Lipstick,3,447.87,1343.61
1182,2023-07-28,C211,Customer_855,South,Electronics,Smartwatch,9,236.59,2129.31
1183,2024-06-13,C994,Customer_695,South,Electronics,iPhone 13,8,385.34,3082.72
1184,2023-09-17,C901,Customer_563,South,Groceries,Milk,5,636.74,3183.7
1185,2024-05-06,C900,Customer_758,North,Beauty,Shampoo,5,981.31,4906.55
1186,2024-05-09,C678,Customer_921,East,Furniture,Sofa,1,466.56,466.56
1187,2024-05-07,C694,Customer_722,North,Beauty,Perfume,2,368.81,737.62
1188,2023-06-14,C277,Customer_940,West,Electronics,AirPods,8,942.28,7538.24
1189,2023-06-05,C571,Customer_511,West,Clothing,Jeans,5,63.85,319.25
1190,2024-03-18,C458,Customer_918,South,Electronics,Smartwatch,9,652.15,5869.35
1191,2023-04-11,C839,Customer_260,North,Clothing,Dress,3,750.32,2250.96
1192,2023-05-05,C972,Customer_406,East,Clothing,Sneakers,1,187.56,187.56
1193,2023-08-25,C721,Customer_093,South,Clothing,Jeans,6,583.93,3503.58
1194,2023-03-20,C112,Customer_929,South,Clothing,T-Shirt,2,28.95,57.9
1195,2023-10-14,C207,Customer_780,North,Furniture,Dining Table,7,179.72,1258.04
1196,2024-09-28,C222,Customer_166,West,Groceries,Juice,8,804.78,6438.24
1197,2023-12-31,C090,Customer_094,West,Furniture,Office Chair,3,642.64,1927.92
1198,2024-07-08,C742,Customer_834,East,Beauty,Face Cream,2,576.88,1153.76
1199,2024-10-07,C587,Customer_968,South,Electronics,Laptop,4,87.77,351.08
1200,2023-06-11,C660,Customer_008,West,Groceries,Juice,8,598.14,4785.12
